Provincia,Partido,Localidad,Link Indec,ADSL_x,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Población,Latitud,Longitud,Total general
LA PAMPA,Hucal,Abramo,42077010,0,0,0,1,0,0,0,69,312.0,-37.8943313295474,-63.8515025914131,70
LA PAMPA,Hucal,Bernasconi,42077020,37,0,0,1,0,1,0,684,1577.0,-37.9020681912485,-63.7450793526802,723
LA PAMPA,Hucal,General San Martín (Est. Villa Alba),42077030,0,0,0,2,0,0,0,826,2576.0,-37.9785301335454,-63.6065854529977,828
LA PAMPA,Hucal,Jacinto Arauz,42077050,631,0,0,2,0,2,0,76,2434.0,-38.0837587172211,-63.4321816643775,711
LA PAMPA,Limay Mahuida,La Reforma,42091010,0,0,0,0,0,1,0,67,221.0,-37.5520049423349,-66.2268538972728,68
LA PAMPA,Limay Mahuida,Limay Mahuida,42091020,0,0,0,0,0,1,0,23,75.0,-37.1597120530545,-66.6745400356471,24
LA PAMPA,Loventué,Carro Quemado,42098010,0,0,0,1,0,1,0,50,301.0,-36.47556498406,-65.3429160249895,52
LA PAMPA,Loventué,Luan Toro,42098030,0,0,0,0,0,1,0,67,689.0,-36.2016818772905,-65.0972782402489,68
LA PAMPA,Loventué,Telén,42098040,0,0,0,1,0,1,0,198,1240.0,-36.2640564040186,-65.5097731802402,200
LA PAMPA,Loventué,Victorica,42098050,0,0,0,2,0,1,0,482,5703.0,-36.2048593679219,-65.4403752727095,485
LA PAMPA,Loventué,Loventué,42098020,0,0,0,1,0,0,0,0,111.0,-36.1887459763907,-65.2899702728719,1
LA PAMPA,Maracó,Agustoni,42105010,0,0,0,0,0,0,0,29,284.0,-35.7811018772957,-63.3932493460357,29
LA PAMPA,Maracó,Dorila,42105020,0,0,0,1,0,0,0,53,377.0,-35.7763229509013,-63.716840693317,54
LA PAMPA,Maracó,General Pico,42105030,2091,1,85,17058,0,1,0,3015,56795.0,-35.6633805937206,-63.760929267739,22251
LA PAMPA,Maracó,Speluzzi,42105040,0,0,0,1,0,0,0,41,367.0,-35.547293621716,-63.8200403343494,42
LA PAMPA,OTROS,OTROS,Sin Datos,0,1,0,0,0,0,0,0,,,,1
LA PAMPA,Puelén,25 de Mayo,42112020,0,0,0,1026,0,0,0,1090,7878.0,-37.7697053748681,-67.7172958236186,2116
LA PAMPA,Puelén,Puelén,42112010,0,0,1,0,0,1,0,127,357.0,-37.3400655492209,-67.6218500509991,129
LA PAMPA,Puelén,Casa De Piedra,42112005,0,0,0,0,0,0,0,80,,,,80
LA PAMPA,Quemú Quemú,Colonia Barón,42119010,0,0,2,550,0,1,0,90,2804.0,-36.1513889624763,-63.8541959060258,643
LA PAMPA,Quemú Quemú,Miguel Cané,42119030,0,0,0,133,105,1,0,0,803.0,-36.1549581794141,-63.5121543730908,239
LA PAMPA,Quemú Quemú,Quemú Quemú,42119040,0,0,1,1098,113,1,0,143,3714.0,-36.053677480752,-63.5632432919433,1356
LA PAMPA,Quemú Quemú,Relmo,42119050,0,0,0,0,26,0,0,0,120.0,-36.2573837868412,-63.4481302030919,26
LA PAMPA,Quemú Quemú,Villa Mirasol,42119060,0,0,0,0,0,0,0,169,546.0,-36.0757513459043,-63.8875837941037,169
LA PAMPA,Rancul,Caleufú,42126010,0,350,0,2,0,2,0,0,2014.0,-35.5928646334622,-64.5586842581366,354
LA PAMPA,Rancul,La Maruja,42126030,0,150,0,0,0,1,0,0,1168.0,-35.671688678266,-64.940569826581,151
LA PAMPA,Rancul,Parera,42126040,0,0,0,455,1,1,0,267,2030.0,-35.1462930750947,-64.5006491231723,724
LA PAMPA,Rancul,Quetrequén,42126060,0,0,0,1,0,1,0,152,392.0,-35.0548439319726,-64.5213693396743,154
LA PAMPA,Rancul,Rancul,42126070,0,0,0,201,18,2,0,652,3322.0,-35.0661985558406,-64.683114985952,873
LA PAMPA,Rancul,Pichi Huinca,42126050,0,0,0,1,0,0,0,0,228.0,-35.6473423932767,-64.7695280662632,1
LA PAMPA,Realicó,Adolfo Van Praet,42133010,0,6,0,0,0,1,0,23,279.0,-35.0179130302315,-64.035117861781,30
LA PAMPA,Realicó,Alta Italia,42133020,0,0,0,0,0,1,0,463,1350.0,-35.3338595551664,-64.1182405361085,464
LA PAMPA,Realicó,Damián Maisonave (Est. Simson),42133030,0,0,0,2,0,0,0,109,300.0,-35.0415558502239,-64.3847126106129,111
LA PAMPA,Realicó,Embajador Martini,42133040,13,0,0,7,0,1,0,531,1336.0,-35.3861854808904,-64.2836857257322,552
LA PAMPA,Realicó,Falucho,42133050,0,0,0,0,0,1,0,82,177.0,-35.1890814426625,-64.1038732251149,83
LA PAMPA,Realicó,Ingeniero Luiggi,42133060,0,0,0,240,0,2,0,1418,4659.0,-35.3837504384968,-64.4685685991593,1660
LA PAMPA,Realicó,Ojeda,42133070,0,0,0,0,0,0,0,8,70.0,-35.3068277686526,-64.0054725550363,8
LA PAMPA,Realicó,Realicó,42133080,133,0,1,1931,0,1,0,1232,7343.0,-35.0368857536117,-64.2454209673953,3298
LA PAMPA,Toay,Toay,42140020,219,5597,0,689,0,1,0,259,11626.0,-36.6751577652887,-64.3803253806581,6765
LA PAMPA,Trenel,Arata,42147010,0,0,0,21,0,1,0,229,1026.0,-35.6381231858073,-64.3574125644643,251
LA PAMPA,Trenel,Metileo,42147020,0,0,0,0,0,1,0,60,483.0,-35.7732438729278,-63.9428308886673,61
LA PAMPA,Trenel,Trenel,42147030,67,0,0,1197,0,2,0,123,3387.0,-35.6941743318846,-64.1358999676104,1389
LA PAMPA,Utracán,Ataliva Roca,42154010,0,0,0,2,0,1,0,382,707.0,-37.0323315728651,-64.2865724433513,385
LA PAMPA,Utracán,Chacharramendi,42154020,0,0,0,0,0,2,0,104,226.0,-37.3318147762102,-65.650772794634,106
LA PAMPA,Utracán,Colonia Santa María,42154030,0,0,1,1,0,0,0,163,289.0,-37.4952435783299,-64.2248805481774,165
LA PAMPA,Utracán,General Acha,42154040,206,2915,0,1462,23,2,0,333,12184.0,-37.373672668717,-64.6038964711256,4941
LA PAMPA,Utracán,Quehué,42154050,0,0,0,1,0,1,0,298,422.0,-37.1212005028742,-64.5133661628312,300
LA PAMPA,Utracán,Unanué,42154060,0,0,0,1,0,0,0,60,69.0,-37.5439767222425,-64.3525554864311,61
LA PAMPA,Lihuel Calel,Cuchillo Co,42084010,0,0,0,1,0,1,0,0,208.0,-38.3336784745408,-64.6422526958764,2
LA RIOJA,Arauco,Aimogasta,46007010,77,2031,0,4,0,1,0,87,12249.0,-28.5589898446523,-66.8272851017638,2200
LA RIOJA,Arauco,Estación Mazán,46007040,0,0,0,0,0,1,0,14,407.0,-28.6648262993633,-66.5166195609666,15
LA RIOJA,Arauco,Villa Mazán,46007050,0,0,0,0,0,0,0,156,1090.0,-28.6586281834455,-66.5552758852995,156
LA RIOJA,Arauco,Machigasta,46007040,0,0,0,0,0,0,0,3,0.0,-28.5410843774809,-66.8070296105313,3
LA RIOJA,Capital,La Rioja,46014010,2556,36510,4,18343,6,3,0,1223,178872.0,-29.4217827668094,-66.856675379963,58645
LA RIOJA,Castro Barros,Anillaco,46021020,0,453,0,1,0,1,0,0,1573.0,-28.8155900262519,-66.9439245714904,455
LA RIOJA,Castro Barros,Los Molinos,46021050,0,49,0,0,0,0,0,4,244.0,-28.7544152281739,-66.9389202939919,53
LA RIOJA,Castro Barros,San Pedro,46021070,0,28,0,0,0,0,0,45,298.0,-28.6697090457958,-66.9281338379098,73
LA RIOJA,Castro Barros,Aminga,46021010,0,158,0,1,0,0,0,17,833.0,-28.8554609845772,-66.9376617661779,176
LA RIOJA,Castro Barros,Anjullón,46021030,0,44,0,1,0,0,0,64,418.0,-28.7272509428901,-66.9328944677286,109
LA RIOJA,Castro Barros,Chuquis,46021040,0,39,0,0,0,0,0,0,236.0,-28.8979801822511,-66.9765194957537,39
LA RIOJA,Castro Barros,Pinchas,46021060,0,49,0,0,0,0,0,1,390.0,-28.9370760269909,-66.9665171496043,50
LA RIOJA,Castro Barros,Santa Vera Cruz,46021080,0,0,0,0,0,0,0,5,123.0,-28.683504219205,-66.9654939868506,5
LA RIOJA,Chamical,Chamical,46035010,170,2963,0,8,0,1,0,9,12919.0,-30.3772951613356,-66.3240368838483,3151
